label,score,col,row,width,height,lon,lat,diameter
crater,1,705,455,4,4,28.2493095398,-85.1555480957,2
crater,0.96,1008,456,4,4,28.3674182892,-85.1561584473,2
crater,0.99,696,459,4,4,28.2457103729,-85.1556625366,2
crater,0.97,899,460,4,4,28.3248291016,-85.1560821533,2
crater,1,625,463,4,4,28.2179412842,-85.1556549072,2
crater,0.98,1092,465,4,4,28.399974823,-85.1566085815,2
crater,0.98,802,466,4,4,28.2868747711,-85.1560974121,2
crater,0.99,935,468,4,4,28.3386878967,-85.1564178467,2
crater,0.99,1106,470,4,4,28.4053249359,-85.1567993164,2
crater,1,661,473,4,4,28.2317447662,-85.1560592651,2
crater,0.99,933,473,4,4,28.3377952576,-85.156578064,2
crater,0.97,924,475,4,4,28.3342418671,-85.1566238403,2
crater,1,804,480,4,4,28.2873382568,-85.1565628052,2
crater,0.98,855,480,4,4,28.3072242737,-85.1566619873,2
crater,0.96,996,481,4,4,28.3621864319,-85.1569595337,2
crater,0.98,767,483,4,4,28.2728424072,-85.1565933228,2
crater,1,759,487,4,4,28.2696323395,-85.1567077637,2
crater,0.98,767,492,4,4,28.2726383209,-85.1568832397,2
crater,0.96,760,494,4,4,28.2698631287,-85.1569366455,2
crater,0.98,988,496,4,4,28.3587341309,-85.1574401855,2
crater,0.99,776,497,4,4,28.2760334015,-85.1570663452,2
crater,0.95,626,500,4,4,28.2174758911,-85.1568756104,2
crater,0.99,822,502,4,4,28.2938594818,-85.1573181152,2
crater,0.99,1013,502,4,4,28.3683509827,-85.1576843262,2
crater,0.99,973,506,4,4,28.3526611328,-85.1577377319,2
crater,0.97,767,508,4,4,28.2722740173,-85.157409668,2
crater,0.98,625,523,4,4,28.2165527344,-85.1576309204,2
crater,0.99,848,531,4,4,28.3033447266,-85.1583251953,2
crater,0.99,879,532,4,4,28.3154144287,-85.158416748,2
crater,0.96,921,534,4,4,28.3317546844,-85.1585617065,2
crater,0.98,1032,539,4,4,28.3749465942,-85.1589355469,2
crater,0.95,1056,545,4,4,28.3841781616,-85.1591796875,2
crater,0.99,1081,545,4,4,28.3939323425,-85.1592254639,2
crater,0.98,1155,546,4,4,28.4227848053,-85.1593933105,2
crater,0.99,944,554,4,4,28.3402805328,-85.1592636108,2
crater,0.98,962,554,4,4,28.3473033905,-85.1592941284,2
crater,0.99,1015,554,4,4,28.3679828644,-85.1593933105,2
crater,0.99,852,565,4,4,28.3041400909,-85.1594543457,2
crater,0.98,937,564,4,4,28.3373260498,-85.159576416,2
crater,0.98,933,571,4,4,28.335609436,-85.1598052979,2
crater,0.98,859,585,4,4,28.3064193726,-85.1601257324,2
crater,0.97,865,599,4,4,28.3084468842,-85.1605987549,2
crater,0.98,918,599,4,4,28.3291301727,-85.160697937,2
crater,0.98,979,599,4,4,28.3529376984,-85.1608123779,2
crater,1,912,601,4,4,28.3267440796,-85.1607513428,2
crater,0.99,878,609,4,4,28.3132953644,-85.160949707,2
crater,1,1051,618,4,4,28.3806190491,-85.161567688,2
crater,0.95,916,624,4,4,28.3277893066,-85.1615142822,2
crater,0.98,632,625,4,4,28.2169246674,-85.1610031128,2
crater,0.97,929,629,4,4,28.3327522278,-85.1617050171,2
crater,0.98,889,632,4,4,28.3170719147,-85.1617279053,2
crater,0.97,901,633,4,4,28.3217334747,-85.161781311,2
crater,1,754,636,4,4,28.2642860413,-85.161605835,2
crater,0.99,869,637,4,4,28.3091526031,-85.161857605,2
crater,0.98,1108,640,4,4,28.4023895264,-85.162399292,2
crater,1,808,643,4,4,28.2852039337,-85.1619338989,2
crater,0.98,938,653,4,4,28.335729599,-85.1625137329,2
crater,0.97,1015,661,4,4,28.3656158447,-85.1629180908,2
crater,0.96,1008,662,4,4,28.362859726,-85.162940979,2
crater,0.96,1103,662,4,4,28.3999557495,-85.1631164551,2
crater,0.98,700,679,4,4,28.2422218323,-85.1629104614,2
crater,0.99,1009,682,4,4,28.3628063202,-85.1635971069,2
crater,0.95,1000,695,4,4,28.3590049744,-85.1640090942,2
crater,0.97,1099,696,4,4,28.3976478577,-85.1642303467,2
crater,0.97,1173,701,4,4,28.4264431,-85.1645278931,2
crater,0.96,1073,714,4,4,28.387096405,-85.1647720337,2
crater,0.96,657,730,4,4,28.2242565155,-85.1645050049,2
crater,0.99,642,735,4,4,28.2182826996,-85.164642334,2
crater,0.99,976,734,4,4,28.3487625122,-85.1652526855,2
crater,0.98,1132,747,4,4,28.4094219208,-85.1659698486,2
crater,0.98,1078,754,4,4,28.3881702423,-85.1660995483,2
crater,1,655,756,4,4,28.2228736877,-85.1653594971,2
crater,1,1084,762,4,4,28.3903388977,-85.1663742065,2
crater,0.99,604,765,4,4,28.2027454376,-85.1655578613,2
crater,1,600,766,4,4,28.2011585236,-85.1655807495,2
crater,0.97,679,773,4,4,28.2318572998,-85.1659698486,2
crater,0.95,722,781,4,4,28.2484722137,-85.1663131714,2
crater,1,484,400,4,4,28.1644573212,-85.1533050537,2
crater,0.97,192,403,4,4,28.0506343842,-85.1528167725,2
crater,0.99,252,405,4,4,28.0739574432,-85.1530075073,2
crater,0.99,497,408,4,4,28.1693344116,-85.1535949707,2
crater,1,29,408,4,4,27.9870223999,-85.1526412964,2
crater,1,37,411,4,4,27.990064621,-85.1527557373,2
crater,0.96,55,413,4,4,27.9970264435,-85.1528625488,2
crater,0.99,343,418,4,4,28.1090965271,-85.1536178589,2
crater,0.99,364,419,4,4,28.1172561646,-85.1536941528,2
crater,0.95,389,420,4,4,28.1269721985,-85.1537780762,2
crater,1,306,423,4,4,28.0945625305,-85.1537094116,2
crater,0.99,410,422,4,4,28.1351070404,-85.1538848877,2
crater,0.96,466,424,4,4,28.1568813324,-85.1540603638,2
crater,0.97,333,426,4,4,28.1050109863,-85.1538619995,2
crater,0.99,137,428,4,4,28.0286006927,-85.1535263062,2
crater,0.98,321,432,4,4,28.1001911163,-85.1540298462,2
crater,0.99,478,434,4,4,28.16132164,-85.1544113159,2
crater,1,356,436,4,4,28.1137332916,-85.1542358398,2
crater,0.99,236,438,4,4,28.0669288635,-85.1540603638,2
crater,0.99,288,440,4,4,28.087141037,-85.1542282104,2
crater,1,435,441,4,4,28.1443996429,-85.1545562744,2
crater,1,427,442,4,4,28.1412582397,-85.1545715332,2
crater,1,166,442,4,4,28.0395584106,-85.154045105,2
crater,1,595,445,4,4,28.2066631317,-85.1550064087,2
crater,0.98,219,446,4,4,28.0601119995,-85.1542892456,2
crater,1,443,448,4,4,28.1473522186,-85.154800415,2
crater,0.99,200,448,4,4,28.0526599884,-85.1543121338,2
crater,1,329,455,4,4,28.1027603149,-85.1548080444,2
crater,1,495,460,4,4,28.1673374176,-85.1553039551,2
crater,1,309,461,4,4,28.0948219299,-85.1549606323,2
crater,0.99,408,461,4,4,28.1334056854,-85.1551589966,2
crater,0.95,450,461,4,4,28.1497745514,-85.1552429199,2
crater,1,102,462,4,4,28.0141334534,-85.1545715332,2
crater,1,354,464,4,4,28.1122875214,-85.1551513672,2
crater,0.99,71,466,4,4,28.0019569397,-85.1546401978,2
crater,0.99,118,466,4,4,28.0202713013,-85.1547393799,2
crater,0.99,350,470,4,4,28.1105861664,-85.1553421021,2
crater,0.96,355,471,4,4,28.1125106812,-85.1553878784,2
crater,0.98,369,473,4,4,28.1179199219,-85.1554794312,2
crater,0.96,497,481,4,4,28.1676235199,-85.15599823,2
crater,1,191,486,4,4,28.0482311249,-85.1555480957,2
crater,0.99,259,489,4,4,28.0746631622,-85.1557846069,2
crater,1,418,489,4,4,28.1366405487,-85.1561050415,2
crater,1,409,489,4,4,28.1331310272,-85.1560821533,2
crater,0.95,240,495,4,4,28.067111969,-85.1559448242,2
crater,1,136,496,4,4,28.0265522003,-85.1557617188,2
crater,0.98,125,502,4,4,28.0221195221,-85.1559371948,2
crater,1,315,502,4,4,28.0961780548,-85.1563262939,2
crater,1,329,504,4,4,28.1015892029,-85.1564178467,2
crater,0.99,134,505,4,4,28.0255527496,-85.1560516357,2
crater,0.97,423,509,4,4,28.1381168365,-85.1567687988,2
crater,0.99,495,509,4,4,28.1661872864,-85.1569137573,2
crater,1,164,510,4,4,28.0371246338,-85.1562805176,2
crater,0.99,335,510,4,4,28.1037845612,-85.1566314697,2
crater,0.97,335,514,4,4,28.1036891937,-85.1567611694,2
crater,0.99,20,515,4,4,27.9808750153,-85.1561431885,2
crater,0.99,482,515,4,4,28.1609783173,-85.1570892334,2
crater,0.99,296,518,4,4,28.088388443,-85.1568145752,2
crater,0.97,2,519,4,4,27.9737606049,-85.1562423706,2
crater,0.99,15,519,4,4,27.9788265228,-85.1562652588,2
crater,0.99,221,520,4,4,28.0591011047,-85.1567230225,2
crater,0.96,76,526,4,4,28.0024318695,-85.1566238403,2
crater,0.96,58,528,4,4,27.9953651428,-85.1566543579,2
crater,0.96,468,528,4,4,28.1552143097,-85.1574859619,2
crater,0.99,434,529,4,4,28.1419315338,-85.1574554443,2
crater,0.99,115,531,4,4,28.0175113678,-85.156867981,2
crater,0.98,66,533,4,4,27.9983615875,-85.1568374634,2
crater,0.99,531,537,4,4,28.1795692444,-85.1579055786,2
crater,1,180,547,4,4,28.0424633026,-85.1575317383,2
crater,0.98,111,549,4,4,28.0155124664,-85.1574554443,2
crater,1,15,554,4,4,27.9779605865,-85.1574172974,2
crater,0.99,320,555,4,4,28.0968589783,-85.1580810547,2
crater,0.99,325,560,4,4,28.098690033,-85.1582565308,2
crater,1,49,561,4,4,27.9910430908,-85.1577224731,2
crater,0.96,189,561,4,4,28.0456314087,-85.1580123901,2
crater,0.98,566,562,4,4,28.1926364899,-85.1587982178,2
crater,0.96,193,565,4,4,28.0470943451,-85.1581497192,2
crater,1,190,578,4,4,28.0456085205,-85.1585693359,2
crater,0.98,201,578,4,4,28.0498981476,-85.1585922241,2
crater,0.97,209,584,4,4,28.0528736115,-85.1588058472,2
crater,0.99,231,587,4,4,28.0613803864,-85.1589508057,2
crater,0.97,243,590,4,4,28.0659885406,-85.159072876,2
crater,0.96,150,592,4,4,28.029668808,-85.1589508057,2
crater,0.97,47,597,4,4,27.9893760681,-85.1589050293,2
crater,0.99,39,606,4,4,27.9860343933,-85.1591796875,2
crater,1,70,621,4,4,27.9977550507,-85.1597366333,2
crater,0.97,450,621,4,4,28.1459999084,-85.1605148315,2
crater,0.98,317,630,4,4,28.0938930511,-85.1605453491,2
crater,1,58,637,4,4,27.9926795959,-85.1602401733,2
crater,0.99,49,644,4,4,27.9889965057,-85.1604537964,2
crater,0.99,526,647,4,4,28.1750450134,-85.1615219116,2
crater,1,271,648,4,4,28.0755119324,-85.1610412598,2
crater,1,461,653,4,4,28.1495361328,-85.1615905762,2
crater,1,569,652,4,4,28.1917095184,-85.1617660522,2
crater,0.99,595,654,4,4,28.2018108368,-85.1618881226,2
crater,0.99,72,658,4,4,27.9976234436,-85.1609649658,2
crater,1,99,668,4,4,28.0079135895,-85.1613464355,2
crater,1,103,668,4,4,28.0094738007,-85.1613540649,2
crater,0.99,161,668,4,4,28.0321044922,-85.1614761353,2
crater,0.99,130,675,4,4,28.0198383331,-85.1616439819,2
crater,0.99,234,674,4,4,28.0604457855,-85.161819458,2
crater,0.97,172,678,4,4,28.0361537933,-85.1618270874,2
crater,0.99,35,679,4,4,27.9826698303,-85.1615753174,2
crater,0.99,52,683,4,4,27.9892044067,-85.1617431641,2
crater,1,244,704,4,4,28.0636234283,-85.1628265381,2
crater,0.95,46,706,4,4,27.9862937927,-85.1624908447,2
crater,0.99,329,709,4,4,28.0966815948,-85.1631698608,2
crater,0.96,380,713,4,4,28.1164970398,-85.1633987427,2
crater,0.98,353,714,4,4,28.1059322357,-85.1633758545,2
crater,0.95,374,721,4,4,28.1139640808,-85.1636505127,2
crater,1,413,724,4,4,28.1291179657,-85.1638259888,2
crater,0.97,392,724,4,4,28.1209201813,-85.1637878418,2
crater,0.99,116,730,4,4,28.0130252838,-85.1634216309,2
crater,1,3,736,4,4,27.9687690735,-85.1633834839,2
crater,0.97,367,736,4,4,28.1108722687,-85.1641311646,2
crater,0.98,76,740,4,4,27.9971656799,-85.1636657715,2
crater,1,132,747,4,4,28.0188541412,-85.1640167236,2
crater,0.99,577,748,4,4,28.1925945282,-85.1649475098,2
crater,0.98,551,764,4,4,28.1820659637,-85.1654205322,2
crater,0.98,446,766,4,4,28.1410083771,-85.1652755737,2
crater,1,403,766,4,4,28.1242160797,-85.1651916504,2
crater,0.96,331,767,4,4,28.0960731506,-85.1650772095,2
crater,0.98,555,767,4,4,28.1835594177,-85.1655273438,2
crater,1,563,773,4,4,28.186542511,-85.1657409668,2
crater,0.98,573,778,4,4,28.1903324127,-85.1659240723,2
crater,0.99,290,779,4,4,28.0797729492,-85.1653900146,2
crater,0.99,296,781,4,4,28.0820674896,-85.1654663086,2
crater,0.95,158,794,4,4,28.0278568268,-85.1656188965,2
crater,0.98,754,2,4,4,28.2786922455,-85.1407318115,2
crater,0.97,782,4,4,4,28.2895298004,-85.1408462524,2
crater,0.99,671,9,4,4,28.2462768555,-85.1408004761,2
crater,0.99,695,20,4,4,28.2553520203,-85.1412124634,2
crater,0.99,938,23,4,4,28.3497428894,-85.1417694092,2
crater,0.99,758,29,4,4,28.2796363831,-85.1416244507,2
crater,0.97,676,39,4,4,28.2475337982,-85.1417999268,2
crater,0.99,876,41,4,4,28.3252391815,-85.1422424316,2
crater,0.99,640,42,4,4,28.2334709167,-85.1418304443,2
crater,0.97,836,53,4,4,28.309419632,-85.1425628662,2
crater,1,619,74,4,4,28.2245731354,-85.1428375244,2
crater,1,643,82,4,4,28.2337207794,-85.1431503296,2
crater,0.99,758,83,4,4,28.2784137726,-85.1434020996,2
crater,0.96,783,82,4,4,28.2881584167,-85.1434173584,2
crater,0.98,809,88,4,4,28.2981338501,-85.1436691284,2
crater,0.99,768,92,4,4,28.2820987701,-85.1437225342,2
crater,0.99,783,91,4,4,28.2879562378,-85.1437149048,2
crater,0.99,714,94,4,4,28.2610549927,-85.1436843872,2
crater,0.98,695,94,4,4,28.2536659241,-85.1436462402,2
crater,0.97,630,99,4,4,28.2282752991,-85.1436843872,2
crater,0.95,650,106,4,4,28.2358913422,-85.143951416,2
crater,0.99,817,106,4,4,28.3008403778,-85.1442718506,2
crater,1,871,108,4,4,28.3217983246,-85.1444396973,2
crater,0.99,893,119,4,4,28.3301105499,-85.1448440552,2
crater,1,951,127,4,4,28.3524951935,-85.1452178955,2
crater,0.99,786,137,4,4,28.2880840302,-85.1452331543,2
crater,1,803,139,4,4,28.2946510315,-85.1453323364,2
crater,0.98,764,143,4,4,28.2793903351,-85.1453933716,2
crater,0.99,617,144,4,4,28.2221832275,-85.1451416016,2
crater,0.97,654,145,4,4,28.2365531921,-85.1452484131,2
crater,0.97,785,146,4,4,28.2874908447,-85.1455307007,2
crater,0.98,994,148,4,4,28.3687610626,-85.1459884644,2
crater,1,791,148,4,4,28.2897796631,-85.1456069946,2
crater,0.99,967,149,4,4,28.3582344055,-85.1459732056,2
crater,0.99,668,155,4,4,28.2417697906,-85.1455993652,2
crater,1,742,163,4,4,28.2703762054,-85.1460037231,2
crater,0.98,827,171,4,4,28.3032684326,-85.1464309692,2
crater,1,854,173,4,4,28.3137302399,-85.1465530396,2
crater,0.98,678,175,4,4,28.2452030182,-85.1462783813,2
crater,0.96,880,176,4,4,28.3237800598,-85.146697998,2
crater,0.98,748,190,4,4,28.2720985413,-85.1469039917,2
crater,0.95,787,196,4,4,28.2871398926,-85.1471786499,2
crater,0.99,753,200,4,4,28.2738170624,-85.1472473145,2
crater,0.98,809,200,4,4,28.2956104279,-85.147354126,2
crater,0.98,863,201,4,4,28.3166046143,-85.1474914551,2
crater,0.98,605,205,4,4,28.2161083221,-85.1471252441,2
crater,0.99,709,206,4,4,28.2565574646,-85.1473617554,2
crater,1,708,212,4,4,28.2560310364,-85.1475524902,2
crater,0.97,991,214,4,4,28.3661384583,-85.1481552124,2
crater,0.99,981,215,4,4,28.3622245789,-85.1481704712,2
crater,0.99,894,217,4,4,28.3283138275,-85.1480712891,2
crater,0.97,1030,216,4,4,28.3812770844,-85.1482925415,2
crater,0.99,757,222,4,4,28.2748756409,-85.1479797363,2
crater,0.99,754,233,4,4,28.2734584808,-85.1483383179,2
crater,0.99,881,235,4,4,28.322851181,-85.1486434937,2
crater,0.97,860,239,4,4,28.3145866394,-85.1487350464,2
crater,0.98,770,246,4,4,28.2793922424,-85.1487960815,2
crater,0.98,906,246,4,4,28.3323383331,-85.149055481,2
crater,0.98,872,247,4,4,28.3190784454,-85.149017334,2
crater,0.98,806,248,4,4,28.2933616638,-85.1489257812,2
crater,0.99,897,257,4,4,28.3285884857,-85.1493988037,2
crater,1,625,264,4,4,28.2225322723,-85.1491088867,2
crater,0.99,671,265,4,4,28.2404174805,-85.149230957,2
crater,0.99,620,274,4,4,28.2203559875,-85.1494216919,2
crater,0.99,736,288,4,4,28.2651996613,-85.1501083374,2
crater,1,919,292,4,4,28.3363742828,-85.1505889893,2
crater,0.97,989,293,4,4,28.363615036,-85.1507568359,2
crater,0.95,601,296,4,4,28.2124500275,-85.1501159668,2
crater,0.99,1003,296,4,4,28.3690013885,-85.1508789062,2
crater,1,1027,297,4,4,28.3783283234,-85.1509552002,2
crater,0.99,935,303,4,4,28.3423614502,-85.1509857178,2
crater,0.99,711,305,4,4,28.2550773621,-85.1506195068,2
crater,0.97,1068,308,4,4,28.3940563202,-85.1513977051,2
crater,1,1071,323,4,4,28.3948974609,-85.1518936157,2
crater,0.99,776,323,4,4,28.2799835205,-85.1513366699,2
crater,0.99,809,324,4,4,28.2928142548,-85.1514358521,2
crater,0.99,923,325,4,4,28.3371982574,-85.1516876221,2
crater,0.97,902,326,4,4,28.328994751,-85.1516799927,2
crater,0.95,999,329,4,4,28.3667163849,-85.1519622803,2
crater,0.97,882,337,4,4,28.3209571838,-85.1520004272,2
crater,0.99,647,348,4,4,28.2291660309,-85.1519165039,2
crater,1,861,352,4,4,28.3124408722,-85.1524581909,2
crater,0.96,744,354,4,4,28.2668132782,-85.1522979736,2
crater,0.96,640,355,4,4,28.2262763977,-85.152130127,2
crater,0.98,708,356,4,4,28.2527446747,-85.1522979736,2
crater,0.98,873,358,4,4,28.3169803619,-85.1526794434,2
crater,0.99,859,359,4,4,28.311504364,-85.1526870728,2
crater,0.99,956,363,4,4,28.3492088318,-85.1529998779,2
crater,0.98,980,366,4,4,28.3584938049,-85.1531448364,2
crater,1,708,372,4,4,28.2523784637,-85.1528244019,2
crater,0.99,803,370,4,4,28.2894363403,-85.1529388428,2
crater,1,692,374,4,4,28.246099472,-85.1528549194,2
crater,0.99,1069,375,4,4,28.3929786682,-85.1536026001,2
crater,0.99,971,375,4,4,28.3547878265,-85.1534194946,2
crater,0.99,796,377,4,4,28.2865505219,-85.1531524658,2
crater,0.99,686,380,4,4,28.2436237335,-85.1530456543,2
crater,0.99,787,381,4,4,28.2829532623,-85.1532669067,2
crater,0.99,1082,387,4,4,28.3977832794,-85.1540222168,2
crater,0.99,1009,388,4,4,28.369310379,-85.1539230347,2
crater,1,663,389,4,4,28.2344551086,-85.1532974243,2
crater,0.97,340,1,4,4,28.1178436279,-85.1398849487,2
crater,0.97,174,2,4,4,28.0533294678,-85.1395797729,2
crater,0.99,443,4,4,4,28.1577911377,-85.1401901245,2
crater,0.96,483,7,4,4,28.1732635498,-85.1403656006,2
crater,0.98,299,7,4,4,28.1017723083,-85.1399993896,2
crater,0.99,395,10,4,4,28.138999939,-85.1402893066,2
crater,0.99,501,17,4,4,28.1800251007,-85.1407318115,2
crater,1,559,18,4,4,28.2025413513,-85.14087677,2
crater,0.97,396,20,4,4,28.1391525269,-85.140625,2
crater,0.99,501,21,4,4,28.1799316406,-85.1408615112,2
crater,0.99,33,24,4,4,27.9980201721,-85.1400146484,2
crater,0.99,227,27,4,4,28.0733184814,-85.1405105591,2
crater,0.98,159,29,4,4,28.0468502045,-85.1404418945,2
crater,0.97,121,31,4,4,28.032037735,-85.1404266357,2
crater,0.98,188,32,4,4,28.0580444336,-85.1405944824,2
crater,0.99,409,32,4,4,28.1439228058,-85.1410446167,2
crater,0.99,95,34,4,4,28.0218639374,-85.1404724121,2
crater,0.99,330,38,4,4,28.113079071,-85.1410827637,2
crater,1,363,39,4,4,28.1258792877,-85.1411819458,2
crater,0.98,258,40,4,4,28.0850524902,-85.1409988403,2
crater,0.97,404,43,4,4,28.1417198181,-85.1413955688,2
crater,0.98,563,44,4,4,28.2034950256,-85.1417388916,2
crater,0.96,270,46,4,4,28.0895729065,-85.1412277222,2
crater,0.98,151,47,4,4,28.0433063507,-85.1410140991,2
crater,0.98,366,49,4,4,28.1268100739,-85.1415176392,2
crater,1,496,49,4,4,28.1773357391,-85.1417770386,2
crater,1,278,52,4,4,28.0925388336,-85.1414413452,2
crater,0.95,18,54,4,4,27.9914569855,-85.1409683228,2
crater,0.99,209,54,4,4,28.0656757355,-85.1413650513,2
crater,1,498,54,4,4,28.1779975891,-85.1419448853,2
crater,0.99,219,56,4,4,28.0695133209,-85.1414489746,2
crater,0.99,284,56,4,4,28.0947742462,-85.1415786743,2
crater,0.96,381,59,4,4,28.13240242,-85.1418762207,2
crater,0.99,393,60,4,4,28.1370429993,-85.1419296265,2
crater,0.99,371,62,4,4,28.1284446716,-85.1419525146,2
crater,0.99,488,65,4,4,28.1738529205,-85.142288208,2
crater,0.97,35,66,4,4,27.9977684021,-85.1414031982,2
crater,1,402,65,4,4,28.1404247284,-85.1421127319,2
crater,0.98,376,69,4,4,28.1302242279,-85.1421966553,2
crater,0.99,147,71,4,4,28.0411701202,-85.1417999268,2
crater,1,383,71,4,4,28.1328964233,-85.1422729492,2
crater,1,10,71,4,4,27.9879302979,-85.1415100098,2
crater,0.99,173,74,4,4,28.051202774,-85.1419448853,2
crater,0.97,10,78,4,4,27.9877586365,-85.141746521,2
crater,1,38,79,4,4,27.9986152649,-85.1418380737,2
crater,0.96,306,83,4,4,28.1026821136,-85.1425170898,2
crater,0.99,484,83,4,4,28.1718788147,-85.142868042,2
crater,1,178,84,4,4,28.052904129,-85.142288208,2
crater,0.99,62,88,4,4,28.0077209473,-85.1421813965,2
crater,0.98,105,89,4,4,28.0244102478,-85.1423034668,2
crater,0.98,476,90,4,4,28.1686038971,-85.143081665,2
crater,0.97,228,93,4,4,28.0721225739,-85.1426849365,2
crater,0.99,342,100,4,4,28.1162719727,-85.1431503296,2
crater,1,425,101,4,4,28.1485176086,-85.1433486938,2
crater,0.98,466,108,4,4,28.1642951965,-85.143661499,2
crater,0.98,276,107,4,4,28.0904464722,-85.1432418823,2
crater,0.99,2,109,4,4,27.9838867188,-85.1427459717,2
crater,0.97,437,111,4,4,28.1529483795,-85.143699646,2
crater,0.99,573,114,4,4,28.2057628632,-85.1440658569,2
crater,0.98,2,114,4,4,27.9837627411,-85.1429138184,2
crater,0.98,354,117,4,4,28.1205348969,-85.1437301636,2
crater,0.97,187,120,4,4,28.0555324554,-85.1434936523,2
crater,0.96,328,121,4,4,28.1103305817,-85.1438064575,2
crater,0.97,256,125,4,4,28.082239151,-85.1437988281,2
crater,0.99,261,128,4,4,28.0841121674,-85.1439056396,2
crater,0.99,366,130,4,4,28.1248931885,-85.1441802979,2
crater,0.98,225,135,4,4,28.0699462891,-85.1440658569,2
crater,1,593,136,4,4,28.2130336761,-85.1448287964,2
crater,0.96,409,140,4,4,28.1413784027,-85.1445999146,2
crater,0.96,449,141,4,4,28.1569099426,-85.1447067261,2
crater,0.96,66,142,4,4,28.0079555511,-85.1439666748,2
crater,0.98,56,143,4,4,28.0040435791,-85.1439819336,2
crater,0.99,356,144,4,4,28.120672226,-85.1446228027,2
crater,0.99,406,149,4,4,28.1399993896,-85.1448898315,2
crater,0.99,422,149,4,4,28.1462211609,-85.1449203491,2
crater,1,231,151,4,4,28.071893692,-85.1445999146,2
crater,0.95,303,151,4,4,28.0998935699,-85.144744873,2
crater,0.98,384,152,4,4,28.1313724518,-85.1449432373,2
crater,0.95,512,152,4,4,28.1811561584,-85.1451950073,2
crater,0.97,544,161,4,4,28.1933956146,-85.1455535889,2
crater,1,106,162,4,4,28.0230197906,-85.1447067261,2
crater,0.98,213,163,4,4,28.0646057129,-85.1449584961,2
crater,0.98,593,163,4,4,28.2124099731,-85.1457214355,2
crater,0.96,547,165,4,4,28.1944694519,-85.145690918,2
crater,0.99,205,170,4,4,28.0613250732,-85.1451721191,2
crater,0.96,555,182,4,4,28.1971874237,-85.146270752,2
crater,1,595,186,4,4,28.2126560211,-85.1464767456,2
crater,0.99,585,188,4,4,28.2087192535,-85.146522522,2
crater,0.99,183,189,4,4,28.0523109436,-85.1457519531,2
crater,0.99,158,191,4,4,28.0425376892,-85.1457672119,2
crater,0.99,540,193,4,4,28.1910953522,-85.1465988159,2
crater,0.98,65,194,4,4,28.0062923431,-85.1456756592,2
crater,0.99,441,194,4,4,28.1525535583,-85.1464385986,2
crater,0.98,551,197,4,4,28.1952819824,-85.1467590332,2
crater,1,593,195,4,4,28.2116699219,-85.146774292,2
crater,0.99,589,202,4,4,28.2099514008,-85.1469955444,2
crater,0.99,297,203,4,4,28.0963191986,-85.146446228,2
